date,entity_id,metric_name,withdrawal_transactions,deposit_transactions,surcharge_revenue,cash_loaded,cash_variance,settlement_variance,uptime_pct,jam_count,service_minutes_down,automation_minutes_saved,quality_score,priority_score,report_ready_flag
2026-03-13,DEV017,device_daily_operations,150,66,461.16,8871.57,-1639.11,-392.54,99.66,0,2.6,29,81.7,42.7,N
2026-03-13,DEV018,device_daily_operations,144,51,421.94,9305.36,179.17,51.07,99.45,0,8.9,41,97.7,17.3,Y
2026-03-13,DEV019,device_daily_operations,153,85,521.9,10790.09,54.15,13.81,99.22,0,11.1,22,99.0,13.2,Y
2026-03-13,DEV020,device_daily_operations,92,50,312.6,7267.51,62.94,26.38,97.27,0,32.2,78,98.2,27.1,Y
2026-03-13,DEV021,device_daily_operations,102,47,314.51,6446.36,-89.76,-37.0,95.8,0,39.2,50,97.6,32.6,Y
2026-03-13,DEV022,device_daily_operations,195,105,623.27,10885.45,-33.44,-13.05,100,0,0,57,99.6,8.5,Y
2026-03-13,DEV023,device_daily_operations,325,103,1160.53,22205.67,-129.59,-37.36,94.64,0,88.3,53,95.4,46.7,Y
2026-03-13,DEV024,device_daily_operations,209,68,655.09,18030.28,6.63,1.63,96.27,0,37.1,58,98.6,35.5,Y
2026-03-13,DEV025,device_daily_operations,80,43,278.05,6887.45,-15.56,-3.91,96.18,0,57.6,57,97.8,29.2,Y
2026-03-13,DEV026,device_daily_operations,301,148,865.6,16520.56,-147.92,-49.76,100,0,0,68,98.4,10.6,Y
2026-03-13,DEV027,device_daily_operations,226,88,791.11,17759.05,170.63,38.83,95.62,0,53.5,44,96.2,42.0,Y
2026-03-13,DEV028,device_daily_operations,216,100,731.38,14227.05,16.33,4.49,98.04,1,58.6,58,95.9,27.0,Y
2026-03-13,DEV029,device_daily_operations,70,20,234.96,5452.96,35.52,8.36,98.36,0,22.9,21,98.8,17.6,Y
2026-03-13,DEV030,device_daily_operations,205,103,731.71,15743.25,39.62,13.65,99.2,0,13.7,48,99.1,13.0,Y
2026-03-13,DEV031,device_daily_operations,104,70,327.99,6419.07,-38.15,-12.57,95.95,0,71.0,21,97.0,30.9,Y
2026-03-13,DEV032,device_daily_operations,49,31,147.09,2692.39,-127.69,-36.45,96.15,0,66.3,48,96.2,38.4,Y
2026-03-13,DEV033,device_daily_operations,97,40,324.92,9034.56,-88.06,-18.01,100,0,0,56,99.0,12.6,Y
2026-03-13,DEV034,device_daily_operations,181,59,498.82,10757.61,-40.2,-10.88,97.11,0,53.7,40,97.6,31.5,Y
2026-03-13,DEV035,device_daily_operations,93,46,337.55,8546.23,22.27,7.41,100,0,0,37,99.8,8.3,Y
2026-03-13,DEV036,device_daily_operations,277,54,966.16,25980.16,8.18,2.7,94.96,0,90.4,52,96.7,38.9,Y
2026-03-14,DEV001,device_daily_operations,494,263,1411.72,26911.53,-151.75,-42.55,97.38,0,44.2,32,96.7,28.2,Y
2026-03-14,DEV002,device_daily_operations,459,164,1537.57,31811.6,61.36,20.27,98.68,1,69.3,35,95.0,24.3,Y
2026-03-14,DEV003,device_daily_operations,377,193,1058.97,27191.89,92.21,38.05,96.83,0,43.7,43,97.4,30.1,Y
2026-03-14,DEV004,device_daily_operations,108,37,356.52,10104.07,80.35,18.96,96.88,0,30.4,50,98.0,26.5,Y
2026-03-14,DEV005,device_daily_operations,386,111,1283.45,34664.68,-3.24,-0.71,97.53,0,46.8,21,98.3,21.5,Y
2026-03-14,DEV006,device_daily_operations,98,47,352.74,5767.26,-2.85,-0.62,97.79,1,56.1,45,96.2,31.2,Y
2026-03-14,DEV007,device_daily_operations,291,150,962.81,24790.47,-6.81,-2.49,99.97,1,69.6,49,95.6,23.2,Y
2026-03-14,DEV008,device_daily_operations,463,90,1497.61,39713.65,57.77,10.81,99.19,0,14.8,44,98.8,13.4,Y
2026-03-14,DEV009,device_daily_operations,109,36,343.28,8612.19,47.47,17.61,99.12,0,16.0,77,98.9,16.7,Y
2026-03-14,DEV010,device_daily_operations,361,180,1024.25,24335.13,-101.25,-31.38,97.49,0,27.8,41,97.9,23.6,Y
2026-03-14,DEV011,device_daily_operations,242,88,688.23,21889.11,86.57,21.63,98.34,0,21.6,52,98.3,21.7,Y
2026-03-14,DEV012,device_daily_operations,323,117,963.61,22627.65,423.28,132.41,95.98,0,30.4,28,94.2,44.7,Y
2026-03-14,DEV013,device_daily_operations,123,62,421.51,8500.08,-204.89,-46.77,95.87,0,50.0,36,95.9,37.4,Y
2026-03-14,DEV014,device_daily_operations,282,96,910.75,20264.73,-59.35,-16.66,99.67,0,6.1,40,99.1,10.8,Y
2026-03-14,DEV015,device_daily_operations,135,51,447.16,10816.84,157.47,52.57,95.17,1,85.1,40,93.4,52.3,Y
2026-03-14,DEV016,device_daily_operations,244,134,729.41,19771.7,115.64,25.26,98.18,0,15.2,28,98.2,23.1,Y
2026-03-14,DEV017,device_daily_operations,558,170,1830.39,38813.99,78.57,24.45,97.73,0,16.9,43,98.5,24.9,Y
2026-03-14,DEV018,device_daily_operations,133,29,458.81,12288.59,131.23,37.23,95.83,0,67.0,23,96.1,36.3,Y
2026-03-14,DEV019,device_daily_operations,160,77,440.7,12176.43,73.71,20.16,97.03,0,23.4,42,98.3,25.6,Y
2026-03-14,DEV020,device_daily_operations,240,132,664.26,18531.2,-84.66,-20.0,95.3,0,76.7,32,96.3,38.4,Y
2026-03-14,DEV021,device_daily_operations,88,28,247.8,7955.96,5.22,1.7,96.07,0,37.1,32,98.6,29.6,Y
2026-03-14,DEV022,device_daily_operations,216,66,788.0,15498.5,-27.68,-7.86,97.58,0,42.7,37,98.2,21.7,Y
2026-03-14,DEV023,device_daily_operations,313,122,869.59,17539.04,1108.71,299.97,97.01,1,75.8,19,83.2,59.5,N
2026-03-14,DEV024,device_daily_operations,218,83,724.47,19163.07,-104.19,-42.51,98.73,0,10.1,60,98.5,23.7,Y
2026-03-14,DEV025,device_daily_operations,283,176,966.49,18168.22,10.78,2.87,97.06,0,31.2,44,98.8,24.3,Y
2026-03-14,DEV026,device_daily_operations,295,89,1045.52,23337.65,25.62,9.06,98.71,0,16.6,53,99.1,15.5,Y
2026-03-14,DEV027,device_daily_operations,246,107,721.88,15437.02,-2.69,-0.94,95.68,0,63.0,33,97.7,38.6,Y
2026-03-14,DEV028,device_daily_operations,437,109,1462.04,23715.48,47.49,8.71,98.8,0,20.8,34,98.7,15.4,Y
2026-03-14,DEV029,device_daily_operations,140,49,504.78,11199.46,-38.54,-11.4,98.37,0,16.6,63,99.0,17.6,Y
2026-03-14,DEV030,device_daily_operations,142,75,446.75,9943.81,24.81,4.97,96.2,1,101.3,55,94.3,37.3,Y
2026-03-14,DEV031,device_daily_operations,182,57,521.09,13468.98,30.63,8.46,96.79,0,24.3,82,98.8,26.1,Y
2026-03-14,DEV032,device_daily_operations,155,55,498.71,11651.16,24.76,5.56,96.17,0,53.2,42,97.8,36.4,Y
2026-03-14,DEV033,device_daily_operations,100,89,278.65,8961.64,8.79,1.93,96.48,0,48.1,51,98.2,30.5,Y
2026-03-14,DEV034,device_daily_operations,113,47,341.8,9993.0,-72.92,-26.87,97.73,0,37.7,47,97.8,28.7,Y
2026-03-14,DEV035,device_daily_operations,259,114,921.52,16491.2,93.57,18.09,99.74,1,75.0,54,94.5,19.1,Y
2026-03-14,DEV036,device_daily_operations,71,26,227.08,4889.15,99.15,18.36,100,0,0,56,98.9,12.8,Y
2026-03-15,DEV001,device_daily_operations,250,150,735.0,14228.58,30.83,10.05,98.3,1,77.3,36,95.1,28.9,Y
2026-03-15,DEV002,device_daily_operations,526,146,1879.12,37493.83,103.59,20.86,98.64,0,16.0,55,98.3,17.3,Y
2026-03-15,DEV003,device_daily_operations,242,93,807.79,22006.74,-170.2,-59.66,99.17,0,8.3,25,97.8,18.7,Y
2026-03-15,DEV004,device_daily_operations,359,120,1072.46,25482.8,13.44,4.3,98.84,1,44.4,59,96.5,22.6,Y
2026-03-15,DEV005,device_daily_operations,265,102,928.26,19453.61,-38.96,-15.29,100,0,0,37,99.6,8.6,Y
2026-03-15,DEV006,device_daily_operations,430,212,1511.14,37206.87,-173.25,-34.95,97.48,0,47.4,36,96.4,28.0,Y
2026-03-15,DEV007,device_daily_operations,97,14,275.56,5736.99,255.13,53.71,96.5,1,80.2,43,92.5,46.7,Y
2026-03-15,DEV008,device_daily_operations,293,109,987.34,17585.91,-147.43,-40.08,95.77,1,110.3,17,92.6,41.9,Y
2026-03-15,DEV009,device_daily_operations,132,74,378.62,7805.04,222.42,92.64,98.38,0,16.9,56,96.9,23.9,Y
2026-03-15,DEV010,device_daily_operations,245,96,688.2,15911.81,66.66,17.02,97.86,1,64.5,35,95.2,28.9,Y
2026-03-15,DEV011,device_daily_operations,257,98,755.87,22791.99,-15.18,-2.91,96.78,0,59.4,44,97.7,29.0,Y
2026-03-15,DEV012,device_daily_operations,147,86,431.0,8079.41,-275.28,-80.31,95.37,1,117.2,51,91.0,53.3,Y
2026-03-15,DEV013,device_daily_operations,72,33,238.8,4523.36,-26.97,-9.32,96.7,0,57.5,39,97.6,29.6,Y
2026-03-15,DEV014,device_daily_operations,292,152,878.71,26719.28,48.33,14.22,96.68,0,45.5,55,97.8,27.1,Y
2026-03-15,DEV015,device_daily_operations,196,63,570.62,16133.17,183.28,42.54,100,0,0,17,98.0,18.2,Y
2026-03-15,DEV016,device_daily_operations,171,59,542.98,15080.0,-19.22,-7.29,98.47,0,11.7,53,99.4,19.8,Y
2026-03-15,DEV017,device_daily_operations,460,148,1609.18,35935.59,57.74,16.58,97.31,0,45.7,63,97.7,26.8,Y
2026-03-15,DEV018,device_daily_operations,101,61,338.47,5807.64,-46.67,-12.28,97.51,0,28.3,65,98.5,25.5,Y
2026-03-15,DEV019,device_daily_operations,238,88,809.08,15947.93,-78.54,-32.66,97.94,2,142.1,49,90.5,36.7,Y
2026-03-15,DEV020,device_daily_operations,150,56,517.55,12950.18,-58.5,-13.56,98.32,0,28.3,53,98.3,21.3,Y
2026-03-15,DEV021,device_daily_operations,275,116,854.75,20352.48,105.74,19.22,99.55,1,50.0,49,95.2,20.3,Y
2026-03-15,DEV022,device_daily_operations,239,112,854.28,14706.67,-63.34,-18.18,99.14,0,7.1,35,99.0,13.8,Y
2026-03-15,DEV023,device_daily_operations,243,105,809.4,17747.21,-137.17,-31.66,94.57,1,130.7,39,92.0,55.2,Y
2026-03-15,DEV024,device_daily_operations,305,101,914.02,21608.12,91.88,28.73,96.36,0,26.7,57,98.0,36.6,Y
2026-03-15,DEV025,device_daily_operations,174,95,599.27,11721.93,-54.93,-19.92,98.69,0,13.7,57,98.9,16.1,Y
2026-03-15,DEV026,device_daily_operations,257,86,875.39,24079.81,16.32,6.81,96.23,2,179.0,60,89.8,45.0,Y
2026-03-15,DEV027,device_daily_operations,217,96,776.73,19689.52,-150.86,-41.94,96.89,0,51.1,39,96.5,34.7,Y
2026-03-15,DEV028,device_daily_operations,164,54,474.58,15224.2,37.86,13.51,97.65,0,18.9,39,98.9,21.5,Y
2026-03-15,DEV029,device_daily_operations,62,40,192.62,3459.78,36.54,9.81,97.09,0,25.0,25,98.7,24.6,Y
2026-03-15,DEV030,device_daily_operations,50,35,164.07,2985.49,12.12,3.55,97.86,0,27.5,39,98.9,19.9,Y
2026-03-15,DEV031,device_daily_operations,37,15,104.65,3462.09,-16.3,-5.56,97.47,0,37.1,36,98.5,22.2,Y
2026-03-15,DEV032,device_daily_operations,83,40,297.06,6035.22,-5.63,-1.93,97.14,0,26.8,18,99.0,30.7,Y
2026-03-15,DEV033,device_daily_operations,83,28,258.07,7737.4,-53.06,-9.86,97.82,1,56.4,37,95.6,32.0,Y
2026-03-15,DEV034,device_daily_operations,167,66,483.11,13575.61,232.51,79.8,98.13,0,24.7,36,96.5,29.4,Y
2026-03-15,DEV035,device_daily_operations,202,80,658.32,17778.24,63.75,21.16,97.07,0,27.0,56,98.3,25.2,Y
2026-03-15,DEV036,device_daily_operations,151,35,526.69,11812.66,109.41,26.13,96.58,1,112.1,33,93.0,39.8,Y
2026-03-16,DEV001,device_daily_operations,190,85,593.67,11060.7,-131.05,-44.72,97.06,0,51.5,63,96.7,29.6,Y
2026-03-16,DEV002,device_daily_operations,437,187,1417.63,36843.49,-89.16,-17.08,95.91,0,36.9,54,97.7,32.0,Y
2026-03-16,DEV003,device_daily_operations,386,82,1146.89,35282.58,-62.57,-25.86,99.87,0,2.3,15,99.2,12.8,Y
2026-03-16,DEV004,device_daily_operations,453,183,1338.65,36344.62,-56.53,-13.29,97.03,0,40.8,46,97.9,25.3,Y
2026-03-16,DEV005,device_daily_operations,126,60,450.65,9293.56,83.91,24.55,99.57,0,6.3,28,98.8,11.8,Y
2026-03-16,DEV006,device_daily_operations,331,134,933.12,20721.41,-129.52,-26.14,96.31,0,67.0,34,96.2,33.6,Y
2026-03-16,DEV007,device_daily_operations,437,154,1357.09,36880.36,3.7,0.99,98.41,1,85.8,75,95.1,31.7,Y
2026-03-16,DEV008,device_daily_operations,223,82,710.37,12353.88,3.59,1.06,100,0,0,49,100.0,8.0,Y
2026-03-16,DEV009,device_daily_operations,174,83,587.73,9491.64,28.36,9.62,100,0,0,47,99.7,11.5,Y
2026-03-16,DEV010,device_daily_operations,82,25,281.42,7507.96,-118.07,-34.37,96.33,1,134.5,20,92.1,38.2,Y
2026-03-16,DEV011,device_daily_operations,264,122,798.34,20790.6,251.19,74.21,98.42,0,16.4,46,96.6,24.2,Y
2026-03-16,DEV012,device_daily_operations,129,74,360.93,10181.94,-158.55,-33.61,99.45,1,43.9,72,94.9,28.8,Y
2026-03-16,DEV013,device_daily_operations,481,157,1611.09,26216.79,-28.66,-9.06,98.78,1,53.0,60,96.0,26.2,Y
2026-03-16,DEV014,device_daily_operations,340,74,1052.62,23268.87,57.63,13.6,98.33,0,15.5,19,98.8,18.2,Y
2026-03-16,DEV015,device_daily_operations,99,37,351.6,7302.67,97.58,34.56,98.79,1,47.2,74,95.4,31.3,Y
2026-03-16,DEV016,device_daily_operations,104,44,354.97,9580.83,72.34,20.54,96.26,1,103.5,29,93.7,40.9,Y
2026-03-16,DEV017,device_daily_operations,77,34,254.36,5078.51,97.43,21.5,98.4,0,14.4,51,98.4,21.6,Y
2026-03-16,DEV018,device_daily_operations,293,71,896.12,21065.04,-1162.84,-264.4,96.6,0,26.8,34,86.1,50.9,N
2026-03-16,DEV019,device_daily_operations,281,105,887.08,20705.63,85.79,25.52,97.19,1,81.6,51,94.3,32.9,Y
2026-03-16,DEV020,device_daily_operations,56,27,170.51,5030.59,-3.63,-1.23,100,0,0,30,100.0,11.1,Y
2026-03-16,DEV021,device_daily_operations,107,50,375.79,8119.77,93.41,22.25,99.19,0,11.1,23,98.6,14.1,Y
2026-03-16,DEV022,device_daily_operations,193,85,543.43,15192.58,20.39,4.92,98.84,0,13.4,46,99.3,14.7,Y
2026-03-16,DEV023,device_daily_operations,75,37,237.36,6054.88,1885.26,715.76,98.83,1,32.3,13,76.1,63.6,N
2026-03-16,DEV024,device_daily_operations,122,69,422.59,10635.76,-122.79,-38.49,98.78,1,77.8,35,94.1,31.8,Y
2026-03-16,DEV025,device_daily_operations,274,79,978.87,15889.79,51.06,20.71,97.57,0,20.5,36,98.7,22.2,Y
2026-03-16,DEV026,device_daily_operations,206,65,671.16,17203.42,63.96,18.25,95.67,1,82.8,30,94.5,40.9,Y
2026-03-16,DEV027,device_daily_operations,85,46,236.82,7596.65,-128.98,-25.54,97.92,1,95.2,24,93.4,36.6,Y
2026-03-16,DEV028,device_daily_operations,142,63,483.61,8004.93,-15.18,-4.57,100,0,0,56,99.8,8.2,Y
2026-03-16,DEV029,device_daily_operations,114,41,411.72,8980.46,27.08,7.96,98.57,0,18.6,65,99.0,16.3,Y
2026-03-16,DEV030,device_daily_operations,94,51,307.17,6583.32,-75.54,-16.56,97.02,0,50.0,39,97.4,25.7,Y
2026-03-16,DEV031,device_daily_operations,165,84,501.14,13918.05,-11.42,-2.84,95.37,0,64.9,54,97.6,33.6,Y
2026-03-16,DEV032,device_daily_operations,143,63,518.51,12678.5,53.61,15.49,99.78,1,41.7,76,96.1,25.0,Y
2026-03-16,DEV033,device_daily_operations,123,25,367.23,10959.43,-27.55,-5.65,99.9,0,1.7,47,99.6,12.1,Y
2026-03-16,DEV034,device_daily_operations,74,47,240.57,4534.56,156.73,64.78,97.4,0,43.1,49,96.7,32.0,Y
2026-03-16,DEV035,device_daily_operations,149,73,446.08,9777.32,42.13,14.83,97.79,0,40.5,12,98.1,20.8,Y
2026-03-16,DEV036,device_daily_operations,119,49,335.93,9064.06,134.91,56.39,96.01,0,35.9,60,97.2,35.4,Y
2026-03-17,DEV001,device_daily_operations,322,160,964.65,23713.62,89.81,24.08,97.43,0,48.1,48,97.3,26.7,Y
2026-03-17,DEV002,device_daily_operations,246,69,820.81,19402.23,119.21,49.8,97.55,0,23.2,56,97.8,23.6,Y
2026-03-17,DEV003,device_daily_operations,504,160,1831.24,40338.43,-185.4,-71.38,96.01,1,74.6,46,93.5,44.3,Y
2026-03-17,DEV004,device_daily_operations,463,225,1381.62,38709.58,-38.59,-9.12,98.8,0,21.3,56,98.8,15.2,Y
2026-03-17,DEV005,device_daily_operations,166,61,596.9,11012.7,72.56,29.61,99.09,0,13.8,23,98.7,14.3,Y
2026-03-17,DEV006,device_daily_operations,147,49,487.16,9362.99,1973.15,634.72,99.79,0,3.5,23,77.9,48.0,N
2026-03-17,DEV007,device_daily_operations,469,138,1452.58,25493.98,-66.42,-12.97,98.15,1,48.5,31,95.7,34.3,Y
2026-03-17,DEV008,device_daily_operations,150,50,468.57,8109.89,61.05,24.18,99.88,0,2.3,49,99.2,9.7,Y
2026-03-17,DEV009,device_daily_operations,265,93,881.12,15505.89,-8.29,-2.73,98.76,0,21.6,66,99.1,18.0,Y
2026-03-17,DEV010,device_daily_operations,237,94,732.96,18528.76,73.77,18.51,100,0,0,63,99.2,9.3,Y
2026-03-17,DEV011,device_daily_operations,349,166,1109.16,30602.95,9.26,1.85,98.36,0,19.2,35,99.2,20.2,Y
2026-03-17,DEV012,device_daily_operations,205,124,674.26,18180.55,-32.18,-10.26,98.01,1,99.1,62,94.3,34.4,Y
2026-03-17,DEV013,device_daily_operations,193,99,535.74,12849.1,20.61,8.15,96.11,0,35.1,22,98.5,32.7,Y
2026-03-17,DEV014,device_daily_operations,268,120,746.74,20760.67,-55.09,-15.07,96.46,0,55.4,48,97.4,28.4,Y
2026-03-17,DEV015,device_daily_operations,218,66,745.1,19398.27,221.7,52.14,96.37,1,112.8,45,91.7,46.8,Y
2026-03-17,DEV016,device_daily_operations,323,192,1024.3,29292.86,79.4,27.95,95.89,0,46.4,29,97.5,35.1,Y
2026-03-17,DEV017,device_daily_operations,89,29,311.91,5823.14,31.54,9.46,98.65,0,11.6,48,99.2,19.0,Y
2026-03-17,DEV018,device_daily_operations,87,50,270.98,5534.6,61.65,12.0,98.68,0,19.3,63,98.6,19.4,Y
2026-03-17,DEV019,device_daily_operations,171,45,612.84,14524.34,15.17,4.88,96.32,1,126.2,45,93.5,36.4,Y
2026-03-17,DEV020,device_daily_operations,225,110,653.27,20638.51,-56.14,-20.87,98.66,0,11.8,68,99.0,19.4,Y
2026-03-17,DEV021,device_daily_operations,412,125,1351.4,32705.16,-140.16,-47.42,98.88,0,19.3,17,97.8,16.6,Y
2026-03-17,DEV022,device_daily_operations,124,48,447.04,9492.15,-201.63,-44.14,98.39,0,16.2,27,97.2,20.4,Y
2026-03-17,DEV023,device_daily_operations,103,49,309.47,7271.18,-766.06,-186.1,96.74,1,52.0,52,87.8,54.7,Y
2026-03-17,DEV024,device_daily_operations,186,94,559.1,10567.2,-2065.46,-673.31,98.53,0,16.2,23,76.5,60.5,N
2026-03-17,DEV025,device_daily_operations,118,31,331.82,9198.42,3.1,0.58,98.61,0,24.5,32,99.1,15.6,Y
2026-03-17,DEV026,device_daily_operations,261,134,727.4,15163.16,-12.56,-5.27,95.75,0,40.9,35,98.4,31.5,Y
2026-03-17,DEV027,device_daily_operations,66,41,203.7,4306.82,-36.03,-15.01,97.66,0,18.1,19,99.0,28.4,Y
2026-03-17,DEV028,device_daily_operations,295,114,936.36,22459.24,-106.49,-23.79,96.21,1,67.6,44,94.6,38.7,Y
2026-03-17,DEV029,device_daily_operations,47,13,162.38,3393.25,20.21,5.99,99.98,1,47.3,36,96.3,16.4,Y
2026-03-17,DEV030,device_daily_operations,119,96,392.94,10262.19,24.61,8.08,96.97,0,56.2,46,97.7,25.0,Y
2026-03-17,DEV031,device_daily_operations,114,62,318.56,8975.31,-17.7,-4.81,97.92,0,19.7,54,99.1,19.7,Y
2026-03-17,DEV032,device_daily_operations,76,36,232.01,6491.82,-118.71,-40.71,95.6,0,65.4,40,96.3,41.2,Y
2026-03-17,DEV033,device_daily_operations,191,72,653.55,12582.73,3.11,0.57,98.67,0,14.4,50,99.5,18.4,Y
2026-03-17,DEV034,device_daily_operations,235,110,742.09,20950.25,-91.44,-22.73,100,1,26.0,39,96.3,24.5,Y
2026-03-17,DEV035,device_daily_operations,237,114,809.7,20144.84,57.46,16.94,97.71,0,16.9,49,98.8,21.6,Y
2026-03-17,DEV036,device_daily_operations,177,83,581.01,15861.6,8.72,1.95,97.04,0,40.5,85,98.5,27.4,Y
2026-03-18,DEV001,device_daily_operations,315,99,977.83,29607.14,95.81,30.64,99.89,0,1.1,18,98.9,13.3,Y
2026-03-18,DEV002,device_daily_operations,219,143,705.99,16166.71,834.47,224.39,99.89,0,1.9,50,90.7,23.7,Y
2026-03-18,DEV003,device_daily_operations,309,177,933.53,22265.64,2.85,1.03,98.4,0,12.0,33,99.5,19.8,Y
2026-03-18,DEV004,device_daily_operations,117,33,395.22,6586.14,-96.9,-32.36,98.09,0,16.3,45,98.3,20.2,Y
2026-03-18,DEV005,device_daily_operations,274,97,855.5,17224.3,-13.9,-3.31,98.38,0,24.3,26,99.0,17.1,Y
2026-03-18,DEV006,device_daily_operations,346,125,1059.03,27646.74,-155.94,-42.49,95.68,0,74.0,59,95.6,37.6,Y
2026-03-18,DEV007,device_daily_operations,410,120,1378.44,29075.64,85.49,23.59,97.74,0,40.9,25,97.6,28.9,Y
2026-03-18,DEV008,device_daily_operations,290,144,905.71,27094.86,124.47,32.12,96.54,0,27.6,22,97.6,29.2,Y
2026-03-18,DEV009,device_daily_operations,356,119,1201.87,20883.92,101.65,28.23,95.47,1,76.8,43,94.3,45.7,Y
2026-03-18,DEV010,device_daily_operations,141,75,439.03,10961.11,30.22,12.01,97.16,1,88.6,34,94.7,32.1,Y
2026-03-18,DEV011,device_daily_operations,174,53,554.62,11513.04,71.03,27.99,95.93,0,71.4,32,96.7,34.7,Y
2026-03-18,DEV012,device_daily_operations,306,142,1014.17,19704.82,-378.95,-75.97,94.09,0,66.0,46,93.4,54.2,Y
2026-03-18,DEV013,device_daily_operations,139,102,399.03,9071.52,-4.46,-1.41,98.81,0,11.7,47,99.5,17.6,Y
2026-03-18,DEV014,device_daily_operations,86,37,237.81,6447.13,-21.23,-8.03,100,0,0,33,99.8,8.3,Y
2026-03-18,DEV015,device_daily_operations,272,137,868.03,18754.0,38.71,10.81,96.69,0,48.7,55,97.8,33.8,Y
2026-03-18,DEV016,device_daily_operations,260,126,752.29,16153.69,35.64,13.94,97.59,1,88.2,21,94.7,32.9,Y
2026-03-18,DEV017,device_daily_operations,194,64,660.02,16583.48,-24.44,-8.47,95.31,0,51.1,58,97.9,37.2,Y
2026-03-18,DEV018,device_daily_operations,357,146,1197.86,29557.8,-55.71,-21.19,97.47,0,30.8,36,98.3,26.0,Y
2026-03-18,DEV019,device_daily_operations,137,105,388.33,12495.04,-23.08,-5.26,100,0,0,24,99.7,8.3,Y
2026-03-18,DEV020,device_daily_operations,359,109,1290.48,23747.4,-24.77,-8.25,97.91,0,24.5,48,98.9,22.9,Y
2026-03-18,DEV021,device_daily_operations,130,70,429.0,10749.05,155.34,47.18,100,0,0,50,98.3,10.7,Y
2026-03-18,DEV022,device_daily_operations,204,82,607.07,13814.47,60.76,20.98,98.29,0,16.1,35,98.8,18.4,Y
2026-03-18,DEV023,device_daily_operations,317,110,986.67,22884.54,16.57,3.17,96.79,0,32.1,17,98.7,32.8,Y
2026-03-18,DEV024,device_daily_operations,85,39,272.04,5133.91,-199.91,-49.61,96.65,0,45.2,32,96.2,36.9,Y
2026-03-18,DEV025,device_daily_operations,311,165,1016.01,19855.38,5.07,1.31,98.12,0,24.3,58,99.1,18.3,Y
2026-03-18,DEV026,device_daily_operations,89,48,253.44,6826.29,30.85,12.92,96.79,1,95.5,36,94.4,34.2,Y
2026-03-18,DEV027,device_daily_operations,189,63,570.19,15278.03,-86.97,-35.63,94.78,0,53.1,34,97.1,45.1,Y
2026-03-18,DEV028,device_daily_operations,184,61,562.84,12437.93,14.62,4.02,95.16,0,65.3,31,97.5,34.8,Y
2026-03-18,DEV029,device_daily_operations,42,13,141.85,3902.6,19.37,5.35,99.34,0,12.1,45,99.4,11.9,Y
2026-03-18,DEV030,device_daily_operations,173,52,563.24,11606.08,-1774.28,-440.64,98.12,0,22.6,31,79.5,50.5,N
2026-03-18,DEV031,device_daily_operations,78,50,279.53,6433.3,0.5,0.11,97.59,0,41.7,38,98.5,21.2,Y
2026-03-18,DEV032,device_daily_operations,203,76,588.19,11103.71,4.35,1.43,97.71,0,43.0,52,98.4,27.5,Y
2026-03-18,DEV033,device_daily_operations,167,94,459.63,11727.62,-3.18,-0.89,93.09,1,158.4,42,92.5,57.1,Y
2026-03-18,DEV034,device_daily_operations,160,78,475.13,11151.81,-51.35,-15.14,98.16,0,22.8,55,98.6,25.9,Y
2026-03-18,DEV035,device_daily_operations,41,17,140.61,3062.67,136.12,45.86,95.47,0,70.8,43,96.0,35.3,Y
2026-03-18,DEV036,device_daily_operations,238,113,681.87,15442.6,-55.12,-11.73,98.64,0,23.2,37,98.6,19.5,Y
2026-03-19,DEV001,device_daily_operations,454,90,1497.09,32993.92,-152.14,-38.55,97.0,1,72.9,20,93.9,38.3,Y
2026-03-19,DEV002,device_daily_operations,101,41,317.84,8517.44,-15.03,-2.83,97.58,0,26.3,59,98.9,21.5,Y
2026-03-19,DEV003,device_daily_operations,203,74,577.37,11833.38,242.14,57.07,97.16,0,38.7,24,95.9,31.0,Y
2026-03-19,DEV004,device_daily_operations,414,244,1376.0,33198.59,1.55,0.35,96.1,1,122.9,43,93.8,37.4,Y
2026-03-19,DEV005,device_daily_operations,200,93,602.89,16094.65,103.24,23.45,100,0,0,52,98.9,9.8,Y
2026-03-19,DEV006,device_daily_operations,308,125,1001.63,25375.63,-70.7,-22.73,95.75,0,69.1,31,96.7,35.7,Y
2026-03-19,DEV007,device_daily_operations,436,155,1549.9,37166.38,234.2,51.45,92.87,0,77.3,22,94.6,58.3,Y
2026-03-19,DEV008,device_daily_operations,334,128,1077.23,24856.73,-161.11,-49.64,94.76,0,77.7,63,95.4,39.7,Y
2026-03-19,DEV009,device_daily_operations,374,211,1110.08,22691.99,-36.19,-12.45,96.82,0,37.0,42,98.3,29.2,Y
2026-03-19,DEV010,device_daily_operations,77,39,240.51,5208.65,35.12,8.2,97.82,0,36.6,35,98.3,20.6,Y
2026-03-19,DEV011,device_daily_operations,339,190,1199.08,19107.06,30.18,11.76,98.58,0,12.2,25,99.2,19.4,Y
